[2025-06-18 21:08:54] [INFO    ] discord.client: logging in using static token
[2025-06-18 21:14:10] [DEBUG   ] discord.http: GET https://discord.com/api/v10/channels/1269267309676200040/messages has received [{'type': 0, 'content': '*clear 2', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2025-06-19T01:14:10.510000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1385065089115230288', 'channel_id': '1269267309676200040', 'author': {'id': '900582043010867260', 'username': 'd_uh_', 'avatar': '89a81d6327e7d611d81311a5a0e606aa', 'discriminator': '0', 'public_flags': 0, 'flags': 0, 'banner': None, 'accent_color': None, 'global_name': 'klutch', 'avatar_decoration_data': {'asset': 'a_2ac2ff720c831e70518622800c24be86', 'sku_id': '1383136910435811430', 'expires_at': 1755903600}, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False}, {'type': 0, 'content': '⚠️ An unexpected error occurred.', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2025-06-19T01:14:00.970000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1385065049101435022', 'channel_id': '1269267309676200040', 'author': {'id': '1384614929071345816', 'username': 'klutch', 'avatar': '73a9bf3c9c1905c024f43d7b9de899a9', 'discriminator': '1444', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False}, {'type': 0, 'content': '*clear 2', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2025-06-19T01:13:55.944000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1385065028020863026', 'channel_id': '1269267309676200040', 'author': {'id': '900582043010867260', 'username': 'd_uh_', 'avatar': '89a81d6327e7d611d81311a5a0e606aa', 'discriminator': '0', 'public_flags': 0, 'flags': 0, 'banner': None, 'accent_color': None, 'global_name': 'klutch', 'avatar_decoration_data': {'asset': 'a_2ac2ff720c831e70518622800c24be86', 'sku_id': '1383136910435811430', 'expires_at': 1755903600}, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False}]
[2025-06-18 21:14:10] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1269267309676200040/messages/bulk-delete with {"messages":[1385065089115230288,1385065049101435022,1385065028020863026]} has returned 403
[2025-06-18 21:14:10] [DEBUG   ] discord.http: A rate limit bucket (395d6cf0674e9291d994fd56de77ef96) has been exhausted. Pre-emptively rate limiting...
[2025-06-18 21:14:13] [DEBUG   ] discord.client: Dispatching event command_error
[2025-06-18 21:14:13] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 108, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-06-19T01:14:13.937000+00:00', 'pinned': False, 'nonce': '7461394780429540681', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1269283376058335242', '1270178691368095807'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-06-19T01:13:03.789000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1385065103489106023', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '⚠️ An unexpected error occurred.', 'components': [], 'channel_type': 0, 'channel_id': '1269267309676200040', 'author': {'username': 'klutch', 'public_flags': 0, 'primary_guild': None, 'id': '1384614929071345816', 'global_name': None, 'discriminator': '1444', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': '73a9bf3c9c1905c024f43d7b9de899a9'}, 'attachments': [], 'guild_id': '1269267309676200037'}}
[2025-06-18 21:14:13] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-06-18 21:14:13] [DEBUG   ] discord.client: Dispatching event message
[2025-06-18 21:14:13] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1269267309676200040/messages with {"content":"\u26a0\ufe0f An unexpected error occurred.","components":[],"nonce":"7461394780429540681","enforce_nonce":true,"tts":false} has returned 200
[2025-06-18 21:14:13] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1269267309676200040/messages has received {'type': 0, 'content': '⚠️ An unexpected error occurred.', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2025-06-19T01:14:13.937000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1385065103489106023', 'channel_id': '1269267309676200040', 'author': {'id': '1384614929071345816', 'username': 'klutch', 'avatar': '73a9bf3c9c1905c024f43d7b9de899a9', 'discriminator': '1444', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'nonce': '7461394780429540681'}
[2025-06-18 21:14:13] [ERROR   ] discord.client: Ignoring exception in on_command_error
Traceback (most recent call last):
  File "C:\Users\User\AppData\Local\Programs\Python\Python312\Lib\site-packages\discord\ext\commands\core.py", line 235, in wrapped
    ret = await coro(*args, **kwargs)
          ^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "c:\Users\User\Documents\klutchbot\main.py", line 178, in clear
    await ctx.channel.purge(limit=amount + 1)
  File "C:\Users\User\AppData\Local\Programs\Python\Python312\Lib\site-packages\discord\channel.py", line 679, in purge
    return await discord.abc._purge_helper(
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\User\AppData\Local\Programs\Python\Python312\Lib\site-packages\discord\abc.py", line 189, in _purge_helper
    await strategy(to_delete, reason=reason)
  File "C:\Users\User\AppData\Local\Programs\Python\Python312\Lib\site-packages\discord\channel.py", line 604, in delete_messages
    await self._state.http.delete_messages(self.id, message_ids, reason=reason)
  File "C:\Users\User\AppData\Local\Programs\Python\Python312\Lib\site-packages\discord\http.py", line 756, in request
    raise Forbidden(response, data)
discord.errors.Forbidden: 403 Forbidden (error code: 50013): Missing Permissions

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "C:\Users\User\AppData\Local\Programs\Python\Python312\Lib\site-packages\discord\client.py", line 481, in _run_event
    await coro(*args, **kwargs)
  File "c:\Users\User\Documents\klutchbot\main.py", line 467, in on_command_error
    raise error
  File "C:\Users\User\AppData\Local\Programs\Python\Python312\Lib\site-packages\discord\ext\commands\bot.py", line 1366, in invoke
    await ctx.command.invoke(ctx)
  File "C:\Users\User\AppData\Local\Programs\Python\Python312\Lib\site-packages\discord\ext\commands\core.py", line 1029, in invoke
    await injected(*ctx.args, **ctx.kwargs)  # type: ignore
    ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\User\AppData\Local\Programs\Python\Python312\Lib\site-packages\discord\ext\commands\core.py", line 244, in wrapped
    raise CommandInvokeError(exc) from exc
discord.ext.commands.errors.CommandInvokeError: Command raised an exception: Forbidden: 403 Forbidden (error code: 50013): Missing Permissions
[2025-06-18 21:14:24] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'CHANNEL_CREATE', 's': 109, 'op': 0, 'd': {'version': 1750295664799, 'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 1, 'permission_overwrites': [], 'parent_id': None, 'nsfw': False, 'name': 'js-talking', 'last_message_id': None, 'id': '1385065148628078603', 'guild_id': '907801725770010665', 'flags': 0}}
[2025-06-18 21:14:24] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-06-18 21:14:24] [DEBUG   ] discord.client: Dispatching event guild_channel_create
[2025-06-18 21:14:24] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'GUILD_AUDIT_LOG_ENTRY_CREATE', 's': 110, 'op': 0, 'd': {'user_id': '1103468763753500702', 'target_id': '1385065148628078603', 'id': '1385065148628078604', 'changes': [{'new_value': 'js-talking', 'key': 'name'}, {'new_value': 0, 'key': 'type'}, {'new_value': [], 'key': 'permission_overwrites'}, {'new_value': False, 'key': 'nsfw'}, {'new_value': 0, 'key': 'rate_limit_per_user'}, {'new_value': 0, 'key': 'flags'}], 'action_type': 10, 'guild_id': '907801725770010665'}}
[2025-06-18 21:14:24] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-06-18 21:14:24] [DEBUG   ] discord.client: Dispatching event audit_log_entry_create
[2025-06-18 21:14:24] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'GUILD_MEMBER_UPDATE', 's': 111, 'op': 0, 'd': {'user': {'username': 'klutch', 'public_flags': 0, 'primary_guild': None, 'id': '1384614929071345816', 'global_name': None, 'discriminator': '1444', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': '73a9bf3c9c1905c024f43d7b9de899a9'}, 'unusual_dm_activity_until': None, 'roles': ['1269372103551877232', '1269283376058335242', '1270178691368095807'], 'premium_since': None, 'pending': False, 'nick': None, 'joined_at': '2025-06-19T01:13:03.789000+00:00', 'guild_id': '1269267309676200037', 'flags': 0, 'communication_disabled_until': None, 'banner': None, 'avatar': None}}
[2025-06-18 21:14:24] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-06-18 21:14:24] [DEBUG   ] discord.client: Dispatching event member_update
[2025-06-18 21:14:27] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 111.
[2025-06-18 21:14:27] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-06-18 21:14:29] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 112, 'op': 0, 'd': {'user_id': '900582043010867260', 'timestamp': 1750295669, 'member': {'user': {'username': 'd_uh_', 'public_flags': 0, 'primary_guild': None, 'id': '900582043010867260', 'global_name': 'klutch', 'display_name': 'klutch', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': {'sku_id': '1383136910435811430', 'expires_at': 1755903600, 'asset': 'a_2ac2ff720c831e70518622800c24be86'}, 'avatar': '89a81d6327e7d611d81311a5a0e606aa'}, 'roles': ['1269282457845502049', '1269283376058335242', '1269284966794264620', '1269347229471084685', '1269372103551877232', '1269283484598538262', '1269283454751739996', '1269326530295627806', '1297052310760849439'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2024-08-03T13:14:41.533000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '1269267309676200040', 'guild_id': '1269267309676200037'}}
[2025-06-18 21:14:29] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-06-18 21:14:29] [DEBUG   ] discord.client: Dispatching event typing
[2025-06-18 21:14:29] [DEBUG   ] discord.client: Dispatching event raw_typing
[2025-06-18 21:14:29] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 113, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-06-19T01:14:30.139000+00:00', 'pinned': False, 'nonce': '1385065169503125504', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1269282457845502049', '1269283376058335242', '1269284966794264620', '1269347229471084685', '1269372103551877232', '1269283484598538262', '1269283454751739996', '1269326530295627806', '1297052310760849439'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2024-08-03T13:14:41.533000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1385065171445088286', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '*clear 2', 'components': [], 'channel_type': 0, 'channel_id': '1269267309676200040', 'author': {'username': 'd_uh_', 'public_flags': 0, 'primary_guild': None, 'id': '900582043010867260', 'global_name': 'klutch', 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': {'sku_id': '1383136910435811430', 'expires_at': 1755903600, 'asset': 'a_2ac2ff720c831e70518622800c24be86'}, 'avatar': '89a81d6327e7d611d81311a5a0e606aa'}, 'attachments': [], 'guild_id': '1269267309676200037'}}
[2025-06-18 21:14:29] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-06-18 21:14:29] [DEBUG   ] discord.client: Dispatching event message
[2025-06-18 21:14:29] [DEBUG   ] discord.client: Dispatching event command
[2025-06-18 21:14:30] [DEBUG   ] discord.http: GET https://discord.com/api/v10/channels/1269267309676200040/messages with None has returned 200
[2025-06-18 21:14:30] [DEBUG   ] discord.http: GET https://discord.com/api/v10/channels/1269267309676200040/messages has received [{'type': 0, 'content': '*clear 2', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2025-06-19T01:14:30.139000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1385065171445088286', 'channel_id': '1269267309676200040', 'author': {'id': '900582043010867260', 'username': 'd_uh_', 'avatar': '89a81d6327e7d611d81311a5a0e606aa', 'discriminator': '0', 'public_flags': 0, 'flags': 0, 'banner': None, 'accent_color': None, 'global_name': 'klutch', 'avatar_decoration_data': {'asset': 'a_2ac2ff720c831e70518622800c24be86', 'sku_id': '1383136910435811430', 'expires_at': 1755903600}, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False}, {'type': 0, 'content': '⚠️ An unexpected error occurred.', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2025-06-19T01:14:13.937000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1385065103489106023', 'channel_id': '1269267309676200040', 'author': {'id': '1384614929071345816', 'username': 'klutch', 'avatar': '73a9bf3c9c1905c024f43d7b9de899a9', 'discriminator': '1444', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False}, {'type': 0, 'content': '*clear 2', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2025-06-19T01:14:10.510000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1385065089115230288', 'channel_id': '1269267309676200040', 'author': {'id': '900582043010867260', 'username': 'd_uh_', 'avatar': '89a81d6327e7d611d81311a5a0e606aa', 'discriminator': '0', 'public_flags': 0, 'flags': 0, 'banner': None, 'accent_color': None, 'global_name': 'klutch', 'avatar_decoration_data': {'asset': 'a_2ac2ff720c831e70518622800c24be86', 'sku_id': '1383136910435811430', 'expires_at': 1755903600}, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False}]
[2025-06-18 21:14:30] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1269267309676200040/messages/bulk-delete with {"messages":[1385065171445088286,1385065103489106023,1385065089115230288]} has returned 403
[2025-06-18 21:14:30] [DEBUG   ] discord.http: A rate limit bucket (395d6cf0674e9291d994fd56de77ef96) has been exhausted. Pre-emptively rate limiting...
